432375311541568,1.780072808265686,1.0712000131607056,2.449587345123291,0,20:16:15
432375331775474,2.9580044746398926,1.8140790462493896,4.137741565704346,0,20:16:16
432375352031307,3.6426823139190674,2.2710041999816895,5.267968654632568,0,20:16:16
432375372265213,4.085559844970703,2.5221219062805176,6.017460823059082,0,20:16:16
432375392476880,4.4247283935546875,2.6959216594696045,6.569024562835693,0,20:16:16
432375412710786,4.734683036804199,2.8381383419036865,7.071678638458252,0,20:16:16
432375432982088,4.9293413162231445,2.963292121887207,7.413967609405518,0,20:16:16
432375453215995,5.015995502471924,3.050720691680908,7.488850116729736,0,20:16:16
432375473426984,5.010683536529541,3.0850515365600586,7.38546085357666,0,20:16:16
432375493660890,4.996762275695801,3.155848264694214,7.444293975830078,0,20:16:16
432375513893495,5.041778564453125,3.195061206817627,7.633632183074951,0,20:16:16
432375534127401,5.13167667388916,3.188464879989624,7.652860164642334,0,20:16:16
432375554358703,5.2483015060424805,3.207223653793335,7.519554138183594,0,20:16:16
432375574592609,5.444228649139404,3.2093491554260254,7.445855140686035,0,20:16:16
432375594844588,5.79682731628418,3.1644535064697266,7.532465934753418,0,20:16:16
432375615078495,6.2714409828186035,3.0961954593658447,7.754696369171143,0,20:16:16
432375635312349,6.902456760406494,2.928520679473877,8.1423978805542,0,20:16:16
432375655546255,7.593822956085205,2.7512612342834473,8.508661270141602,0,20:16:16
432375675776880,8.075493812561035,2.7257132530212402,8.678577423095703,0,20:16:16
432375696010786,8.266453742980957,2.4874987602233887,8.516375541687012,0,20:16:16
432375716204640,8.878445625305176,1.7905049324035645,8.008194923400879,0,20:16:16
432375736438495,10.231057167053223,1.2939027547836304,7.3068928718566895,0,20:16:16
432375756713338,11.000248908996582,1.533756971359253,6.471252918243408,0,20:16:16
432375776947245,10.990030288696289,1.8868950605392456,5.280156135559082,0,20:16:16
432375797181099,10.381952285766602,1.2671345472335815,4.115591049194336,0,20:16:16
432375817415005,9.57891845703125,0.17683899402618408,3.3392140865325928,0,20:16:16
432375837618755,8.820782661437988,-0.5763750076293945,2.5988502502441406,0,20:16:16
432375857852609,8.526959419250488,-0.5387364625930786,1.7188036441802979,0,20:16:16
432375878084536,8.164192199707031,-0.02975749410688877,0.20345869660377502,0,20:16:16
